#,item_id,item,quantity,price_per_unit,price,has_sold,created_at,insert_time
1236,5067440995306410,Cobalt Ore,6,62.67,376,true,2025-09-21T05:30:07Z,2025-09-21 15:27:16.580779
1237,4222887606420470,Cobalt Ore,6,62.83,377,true,2025-09-21T05:29:19Z,2025-09-21 15:27:16.581024
1238,4504353867958501,Cobalt Ore,6,62.83,377,true,2025-09-21T05:29:14Z,2025-09-21 15:27:16.581264
1239,4222887606420469,Cobalt Ore,6,62.83,377,true,2025-09-21T05:29:10Z,2025-09-21 15:27:16.581565
1240,52918080597459104,Cobalt Ore,6,62.5,375,true,2025-09-21T05:27:56Z,2025-09-21 15:27:16.581852
1241,5067440995634126,Cobalt Ore,6,63.17,379,true,2025-09-21T05:26:51Z,2025-09-21 15:27:16.582133
1242,8445059188918268,Cobalt Ore,6,63.33,380,true,2025-09-21T05:26:43Z,2025-09-21 15:27:16.582424
1243,5067440995634127,Cobalt Ore,6,63.17,379,true,2025-09-21T05:26:42Z,2025-09-21 15:27:16.582747
1244,15763490030223614,Cobalt Ore,6,46.67,280,true,2025-09-21T05:26:41Z,2025-09-21 15:27:16.583013
1245,8445059188918269,Cobalt Ore,6,63.33,380,false,2025-09-21T05:26:37Z,2025-09-21 15:27:16.583254
1246,12104313017599064,Cobalt Ore,5,76,380,false,2025-09-21T05:26:33Z,2025-09-21 15:27:16.583503
1247,4504479553553485,Cobalt Ore,6,63.33,380,true,2025-09-21T05:26:07Z,2025-09-21 15:27:16.583841
1248,15763490030223615,Cobalt Ore,6,63.33,380,true,2025-09-21T05:25:53Z,2025-09-21 15:27:16.584138
1249,52918077624287414,Cobalt Ore,2,67.5,135,true,2025-09-21T05:25:44Z,2025-09-21 15:27:16.584401
1250,5630267657293513,Cobalt Ore,6,66.67,400,true,2025-09-21T05:24:49Z,2025-09-21 15:27:16.584657
1251,5630267657293514,Cobalt Ore,6,66.67,400,true,2025-09-21T05:24:45Z,2025-09-21 15:27:17.988262
1252,81910012453192068,Cobalt Ore,6,64.67,388,false,2025-09-21T05:24:42Z,2025-09-21 15:27:17.988616
1253,8445095116998657,Cobalt Ore,6,64.67,388,false,2025-09-21T05:24:38Z,2025-09-21 15:27:17.988931
1254,7037730459616299,Cobalt Ore,3,56.33,169,true,2025-09-21T05:24:03Z,2025-09-21 15:27:17.989270
1255,30963002215763423,Cobalt Ore,5,65,325,true,2025-09-21T05:21:33Z,2025-09-21 15:27:17.989559
1256,5911865898762882,Cobalt Ore,6,58.33,350,true,2025-09-21T05:21:07Z,2025-09-21 15:27:17.989846
1257,5911865898762881,Cobalt Ore,6,58.33,350,true,2025-09-21T05:21:03Z,2025-09-21 15:27:17.990124
1258,7882145839515956,Cobalt Ore,6,66.67,400,true,2025-09-21T05:19:37Z,2025-09-21 15:27:17.990400
1259,7882145507311670,Cobalt Ore,6,66.67,400,true,2025-09-21T05:19:34Z,2025-09-21 15:27:17.990673
1260,32651885879623957,Cobalt Ore,6,66.67,400,true,2025-09-21T05:19:32Z,2025-09-21 15:27:17.990978
1261,32651885904399214,Cobalt Ore,6,66.67,400,true,2025-09-21T05:19:30Z,2025-09-21 15:27:17.991351
1262,32651885931070293,Cobalt Ore,6,66.67,400,true,2025-09-21T05:19:25Z,2025-09-21 15:27:17.991729
1263,1971212677808648,Cobalt Ore,4,70,280,false,2025-09-21T05:19:06Z,2025-09-21 15:27:17.992089
1264,8445100524962202,Cobalt Ore,6,70,420,false,2025-09-21T05:17:40Z,2025-09-21 15:27:17.992457
1265,8445100524962201,Cobalt Ore,6,70,420,true,2025-09-21T05:17:32Z,2025-09-21 15:27:17.992836
1266,3660043339759647,Cobalt Ore,2,70,140,true,2025-09-21T05:16:24Z,2025-09-21 15:27:17.993181
1267,1689737665447206,Cobalt Ore,6,73.33,440,false,2025-09-21T05:15:52Z,2025-09-21 15:27:17.993874
1268,1689737665447205,Cobalt Ore,6,73.33,440,false,2025-09-21T05:15:48Z,2025-09-21 15:27:17.994251
1269,1689737665447205,Cobalt Ore,6,73.33,440,false,2025-09-21T05:15:47Z,2025-09-21 15:27:17.994590
1270,5911865765658792,Cobalt Ore,6,74,444,true,2025-09-21T05:13:48Z,2025-09-21 15:27:17.994912
1271,12948687508079341,Cobalt Ore,5,74.2,371,true,2025-09-21T05:13:44Z,2025-09-21 15:27:17.995251
1272,12104232820146271,Cobalt Ore,5,75.6,378,false,2025-09-21T05:13:42Z,2025-09-21 15:27:17.995628
1273,9008090611187858,Cobalt Ore,6,74.83,449,true,2025-09-21T05:12:56Z,2025-09-21 15:27:17.995977
1274,9008090611187857,Cobalt Ore,6,74.83,449,true,2025-09-21T05:12:53Z,2025-09-21 15:27:17.996287
1275,15763490048312298,Cobalt Ore,6,75,450,true,2025-09-21T05:12:18Z,2025-09-21 15:27:17.996612
1276,15763490006892931,Cobalt Ore,6,75,450,true,2025-09-21T05:12:10Z,2025-09-21 15:27:17.996930
1277,9008090218497153,Cobalt Ore,5,59.8,299,true,2025-09-21T05:11:53Z,2025-09-21 15:27:17.997232
1278,15763490048312298,Cobalt Ore,6,83.33,500,true,2025-09-21T05:11:19Z,2025-09-21 15:27:17.997525
1279,15763490006892931,Cobalt Ore,6,83.33,500,true,2025-09-21T05:11:13Z,2025-09-21 15:27:17.997819
1280,15200540035907947,Cobalt Ore,6,70,420,true,2025-09-21T05:10:03Z,2025-09-21 15:27:17.998111
1281,15482011667989732,Cobalt Ore,3,90,270,true,2025-09-21T05:08:22Z,2025-09-21 15:27:17.998405
1282,5630274410906092,Cobalt Ore,6,83.33,500,false,2025-09-21T05:08:21Z,2025-09-21 15:27:17.998695
1283,5630274130346589,Cobalt Ore,6,83.33,500,false,2025-09-21T05:08:19Z,2025-09-21 15:27:17.999004
1284,5630274311098227,Cobalt Ore,6,83.33,500,false,2025-09-21T05:08:16Z,2025-09-21 15:27:17.999380
1285,2534083671690239,Cobalt Ore,6,91.67,550,false,2025-09-21T05:07:51Z,2025-09-21 15:27:17.999912
1286,2534083671690238,Cobalt Ore,6,91.67,550,false,2025-09-21T05:07:46Z,2025-09-21 15:27:18.000726
1287,1689721062885497,Cobalt Ore,5,48,240,true,2025-09-21T05:05:13Z,2025-09-21 15:27:18.001484
1288,2534149965483319,Cobalt Ore,2,49.5,99,true,2025-09-21T05:04:41Z,2025-09-21 15:27:18.001947
1289,7319191360111725,Cobalt Ore,5,59.6,298,true,2025-09-21T05:03:33Z,2025-09-21 15:27:18.002378
1290,6756286759698475,Cobalt Ore,2,42.5,85,true,2025-09-21T05:02:34Z,2025-09-21 15:27:18.002830
1291,6193255712032427,Cobalt Ore,2,49.5,99,true,2025-09-21T05:02:29Z,2025-09-21 15:27:18.003214
1292,1971215412298998,Cobalt Ore,6,48.33,290,true,2025-09-21T05:01:19Z,2025-09-21 15:27:18.003734
1293,16044961305003263,Cobalt Ore,6,49.17,295,true,2025-09-21T05:00:26Z,2025-09-21 15:27:18.004260
1294,5911865776603690,Cobalt Ore,6,49.17,295,true,2025-09-21T05:00:19Z,2025-09-21 15:27:18.004566
1295,9008090558890260,Cobalt Ore,6,49.17,295,true,2025-09-21T05:00:13Z,2025-09-21 15:27:18.004846
1296,16044961305003263,Cobalt Ore,5,38,190,true,2025-09-21T04:58:44Z,2025-09-21 15:27:18.005116
1297,4504490926342392,Cobalt Ore,6,54.67,328,true,2025-09-21T04:57:56Z,2025-09-21 15:27:18.005505
1298,4785899582521874,Cobalt Ore,5,4210.4,21052,true,2025-09-21T04:57:21Z,2025-09-21 15:27:18.006093
1299,5911790855389496,Cobalt Ore,6,33.17,199,true,2025-09-21T04:57:07Z,2025-09-21 15:27:18.006493
1300,11822811777729992,Cobalt Ore,5,20,100,true,2025-09-21T04:54:55Z,2025-09-21 15:27:18.006810
1301,32651877008475447,Cobalt Ore,6,25,150,true,2025-09-21T04:54:31Z,2025-09-21 15:27:18.766580
1302,2534136004676020,Cobalt Ore,6,19.17,115,true,2025-09-21T04:53:09Z,2025-09-21 15:27:18.767208
1303,7600705266714642,Cobalt Ore,6,25.83,155,true,2025-09-21T04:53:05Z,2025-09-21 15:27:18.767750
1304,5067437910000098,Cobalt Ore,5,30,150,true,2025-09-21T04:52:52Z,2025-09-21 15:27:18.768243
1305,11822840130569686,Cobalt Ore,6,25.83,155,true,2025-09-21T04:52:47Z,2025-09-21 15:27:18.768565
1306,11822840130569687,Cobalt Ore,6,25.83,155,true,2025-09-21T04:52:44Z,2025-09-21 15:27:18.768841
1307,12948685105529634,Cobalt Ore,6,27.67,166,true,2025-09-21T04:52:32Z,2025-09-21 15:27:18.769124
1308,6474696246102194,Cobalt Ore,6,30,180,true,2025-09-21T04:52:02Z,2025-09-21 15:27:18.769417
1309,6474756003860294,Cobalt Ore,2,30,60,true,2025-09-21T04:50:57Z,2025-09-21 15:27:18.769739
1310,8726601060581680,Cobalt Ore,5,30,150,true,2025-09-21T04:50:49Z,2025-09-21 15:27:18.770672
1311,3660010707419672,Cobalt Ore,6,33.17,199,true,2025-09-21T04:49:48Z,2025-09-21 15:27:18.771565
1312,5911865776603690,Cobalt Ore,6,33.33,200,true,2025-09-21T04:48:41Z,2025-09-21 15:27:18.771976
1313,5911865776603689,Cobalt Ore,6,33.33,200,true,2025-09-21T04:48:37Z,2025-09-21 15:27:18.772448
1314,5348822289678374,Cobalt Ore,5,59.8,299,true,2025-09-21T04:48:04Z,2025-09-21 15:27:18.772755
1315,5348822289678374,Cobalt Ore,5,157.6,788,true,2025-09-21T04:47:35Z,2025-09-21 15:27:18.773052
1316,1689678599946806,Cobalt Ore,2,50,100,true,2025-09-21T04:47:29Z,2025-09-21 15:27:18.773316
1317,1689678157316269,Cobalt Ore,6,50,300,true,2025-09-21T04:47:20Z,2025-09-21 15:27:18.773549
1318,1689677946034445,Cobalt Ore,6,50,300,true,2025-09-21T04:47:16Z,2025-09-21 15:27:18.773770
1319,1689677899760228,Cobalt Ore,6,50,300,true,2025-09-21T04:47:10Z,2025-09-21 15:27:18.774014
1320,5067440823800136,Cobalt Ore,6,49.83,299,true,2025-09-21T04:43:03Z,2025-09-21 15:27:18.774383
1321,5067440823800135,Cobalt Ore,6,49.83,299,true,2025-09-21T04:43:00Z,2025-09-21 15:27:18.774663
1322,8445104767566545,Cobalt Ore,6,41.67,250,true,2025-09-21T04:40:47Z,2025-09-21 15:27:18.774894
1323,8445104767566546,Cobalt Ore,6,41.67,250,true,2025-09-21T04:40:43Z,2025-09-21 15:27:18.775148
1324,8163579125367230,Cobalt Ore,6,3340.83,20045,true,2025-09-21T04:39:02Z,2025-09-21 15:27:18.775397
1325,2815640994185356,Cobalt Ore,6,49.83,299,true,2025-09-21T04:38:48Z,2025-09-21 15:27:18.775619
1326,1971216054158033,Cobalt Ore,5,60,300,true,2025-09-21T04:36:31Z,2025-09-21 15:27:18.775868
1327,5067440745352024,Cobalt Ore,5,44.4,222,true,2025-09-21T04:34:34Z,2025-09-21 15:27:18.776111
1328,1689697087520824,Cobalt Ore,4,47.5,190,true,2025-09-21T04:32:24Z,2025-09-21 15:27:18.776365
1329,5911865623183653,Cobalt Ore,1,10531,10531,true,2025-09-21T04:31:23Z,2025-09-21 15:27:18.776622
1330,11541240624252187,Cobalt Ore,3,50,150,true,2025-09-21T04:31:04Z,2025-09-21 15:27:18.776856
1331,3097099667505357,Cobalt Ore,6,50,300,true,2025-09-21T04:30:50Z,2025-09-21 15:27:18.777078
1332,5630390442262579,Cobalt Ore,6,49.83,299,true,2025-09-21T04:27:58Z,2025-09-21 15:27:18.777344
1333,9289543228719625,Cobalt Ore,6,49.83,299,true,2025-09-21T04:27:28Z,2025-09-21 15:27:18.777597
1334,9289543228719625,Cobalt Ore,6,8.17,49,true,2025-09-21T04:27:09Z,2025-09-21 15:27:18.777835
1335,6756290622458094,Cobalt Ore,6,50,300,true,2025-09-21T04:27:09Z,2025-09-21 15:27:18.778083
1336,6756290622458095,Cobalt Ore,6,50,300,true,2025-09-21T04:27:06Z,2025-09-21 15:27:18.779240
1337,7319158778037872,Cobalt Ore,2,15790.5,31581,true,2025-09-21T04:26:57Z,2025-09-21 15:27:18.779587
1338,7319240568734793,Cobalt Ore,1,10529,10529,true,2025-09-21T04:25:13Z,2025-09-21 15:27:18.779870
1339,5630362658931150,Cobalt Ore,6,41.5,249,true,2025-09-21T04:25:00Z,2025-09-21 15:27:18.780158
1340,14074560796558445,Cobalt Ore,6,41.67,250,true,2025-09-21T04:22:28Z,2025-09-21 15:27:18.780427
1341,5630390033056430,Cobalt Ore,6,41.67,250,true,2025-09-21T04:22:07Z,2025-09-21 15:27:18.780694
1342,5630390033056431,Cobalt Ore,6,41.67,250,true,2025-09-21T04:22:03Z,2025-09-21 15:27:18.780942
1343,5911865623183653,Cobalt Ore,1,12500,12500,true,2025-09-21T04:20:33Z,2025-09-21 15:27:18.781259
1344,2815640871109302,Cobalt Ore,6,55,330,true,2025-09-21T04:20:27Z,2025-09-21 15:27:18.781555
1345,14919064915280053,Cobalt Ore,6,37,222,true,2025-09-21T04:19:58Z,2025-09-21 15:27:18.781813
1346,14919064915280054,Cobalt Ore,6,37,222,true,2025-09-21T04:19:56Z,2025-09-21 15:27:18.782086
1347,3660065798488984,Cobalt Ore,5,45,225,true,2025-09-21T04:18:33Z,2025-09-21 15:27:18.782391
1348,1971210432086541,Cobalt Ore,2,35,70,true,2025-09-21T04:17:45Z,2025-09-21 15:27:18.782645
1349,14074639976694675,Cobalt Ore,6,45,270,true,2025-09-21T04:17:27Z,2025-09-21 15:27:18.782891
1350,14074639976694674,Cobalt Ore,6,45,270,true,2025-09-21T04:17:21Z,2025-09-21 15:27:18.783154
1351,6756290575466515,Cobalt Ore,2,32.5,65,true,2025-09-21T04:16:28Z,2025-09-21 15:27:19.284774
1352,9008090386924081,Cobalt Ore,6,46.67,280,true,2025-09-21T04:16:04Z,2025-09-21 15:27:19.285625
1353,9008090386924080,Cobalt Ore,6,46.67,280,true,2025-09-21T04:16:01Z,2025-09-21 15:27:19.285969
1354,7037765542740406,Cobalt Ore,2,35,70,true,2025-09-21T04:14:15Z,2025-09-21 15:27:19.286243
1355,5911865623314726,Cobalt Ore,1,21062,21062,true,2025-09-21T04:13:54Z,2025-09-21 15:27:19.286497
1356,6756289593868336,Cobalt Ore,4,67.5,270,true,2025-09-21T04:13:11Z,2025-09-21 15:27:19.286769
1357,5911865623314726,Cobalt Ore,1,25000,25000,true,2025-09-21T04:13:04Z,2025-09-21 15:27:19.287027
1358,6756290058259314,Cobalt Ore,6,45,270,true,2025-09-21T04:12:48Z,2025-09-21 15:27:19.287280
1359,7882190469072922,Cobalt Ore,6,23.33,140,true,2025-09-21T04:12:03Z,2025-09-21 15:27:19.287531
1360,15200539853652167,Cobalt Ore,6,23.33,140,true,2025-09-21T04:11:42Z,2025-09-21 15:27:19.287821
1361,14074572281544909,Cobalt Ore,6,33.33,200,true,2025-09-21T04:11:30Z,2025-09-21 15:27:19.288078
1362,12948740034593244,Cobalt Ore,6,37,222,true,2025-09-21T04:10:54Z,2025-09-21 15:27:19.288336
1363,12948740034593245,Cobalt Ore,6,37,222,true,2025-09-21T04:10:48Z,2025-09-21 15:27:19.288592
1364,14074639916270308,Cobalt Ore,6,49.83,299,true,2025-09-21T04:10:28Z,2025-09-21 15:27:19.288837
1365,14074639916270307,Cobalt Ore,6,49.83,299,true,2025-09-21T04:10:23Z,2025-09-21 15:27:19.289080
1366,8726615390356120,Cobalt Ore,6,50,300,true,2025-09-21T04:09:44Z,2025-09-21 15:27:19.289337
1367,8726615390356119,Cobalt Ore,6,50,300,true,2025-09-21T04:09:40Z,2025-09-21 15:27:19.289584
1368,15482014750671783,Cobalt Ore,6,50,300,true,2025-09-21T04:08:30Z,2025-09-21 15:27:19.289823
1369,1689739485448668,Cobalt Ore,6,55,330,true,2025-09-21T04:08:10Z,2025-09-21 15:27:19.290066
1370,2815640835522766,Cobalt Ore,6,55,330,true,2025-09-21T04:08:07Z,2025-09-21 15:27:19.290310
1371,6193340591440537,Cobalt Ore,5,92,460,true,2025-09-21T04:08:02Z,2025-09-21 15:27:19.290560
1372,7319240500840773,Cobalt Ore,1,10531,10531,true,2025-09-21T04:07:53Z,2025-09-21 15:27:19.290816
1373,4504373012074383,Cobalt Ore,3,90,270,true,2025-09-21T04:07:46Z,2025-09-21 15:27:19.291110
1374,7319240498612346,Cobalt Ore,1,21061,21061,true,2025-09-21T04:07:26Z,2025-09-21 15:27:19.291649
1375,12948716426756426,Cobalt Ore,5,90,450,true,2025-09-21T04:06:48Z,2025-09-21 15:27:19.291969
1376,7319236043210926,Cobalt Ore,6,91.67,550,true,2025-09-21T04:06:41Z,2025-09-21 15:27:19.292288
1377,4504489917415968,Cobalt Ore,6,98.33,590,true,2025-09-21T04:06:39Z,2025-09-21 15:27:19.292573
1378,7319236043210927,Cobalt Ore,6,91.67,550,true,2025-09-21T04:06:38Z,2025-09-21 15:27:19.292878
1379,7600689051074954,Cobalt Ore,5,97.6,488,true,2025-09-21T04:06:23Z,2025-09-21 15:27:19.293222
1380,3941481952969368,Cobalt Ore,6,98,588,true,2025-09-21T04:05:44Z,2025-09-21 15:27:19.293543
1381,3660065783283872,Cobalt Ore,5,71.2,356,true,2025-09-21T04:03:30Z,2025-09-21 15:27:19.293847
1382,6474815527583943,Cobalt Ore,5,74,370,true,2025-09-21T04:03:22Z,2025-09-21 15:27:19.294147
1383,6474815527583943,Cobalt Ore,5,60,300,true,2025-09-21T04:03:11Z,2025-09-21 15:27:19.294456
1384,7037765499095796,Cobalt Ore,1,80,80,true,2025-09-21T04:03:03Z,2025-09-21 15:27:19.294740
1385,7037765499095793,Cobalt Ore,6,82.5,495,true,2025-09-21T04:02:55Z,2025-09-21 15:27:19.295033
1386,12948677955880556,Cobalt Ore,6,83.33,500,true,2025-09-21T04:02:39Z,2025-09-21 15:27:19.295333
1387,5067432913207879,Cobalt Ore,6,98.33,590,true,2025-09-21T04:01:42Z,2025-09-21 15:27:19.295616
1388,1689701051925169,Cobalt Ore,1,90,90,true,2025-09-21T04:01:41Z,2025-09-21 15:27:19.295948
1389,5630340171497668,Cobalt Ore,1,90,90,true,2025-09-21T04:00:47Z,2025-09-21 15:27:19.296290
1390,11822835326912669,Cobalt Ore,5,97.8,489,true,2025-09-21T04:00:43Z,2025-09-21 15:27:19.296611
1391,2815601875945128,Cobalt Ore,6,98.33,590,true,2025-09-21T04:00:37Z,2025-09-21 15:27:19.296930
1392,2815601875945136,Cobalt Ore,6,98.33,590,true,2025-09-21T04:00:28Z,2025-09-21 15:27:19.297261
1393,7037765454726218,Cobalt Ore,5,97.6,488,true,2025-09-21T03:58:16Z,2025-09-21 15:27:19.297583
1394,4222998366325099,Cobalt Ore,6,96.67,580,true,2025-09-21T03:57:38Z,2025-09-21 15:27:19.297907
1395,5630390596404029,Cobalt Ore,2,95,190,true,2025-09-21T03:57:26Z,2025-09-21 15:27:19.298222
1396,7319240458830068,Cobalt Ore,1,10531,10531,true,2025-09-21T03:57:12Z,2025-09-21 15:27:19.298552
1397,3378587994425722,Cobalt Ore,6,83.33,500,true,2025-09-21T03:56:50Z,2025-09-21 15:27:19.298879
1398,5911865570558283,Cobalt Ore,6,98.33,590,true,2025-09-21T03:56:38Z,2025-09-21 15:27:19.299256
1399,5911865570558284,Cobalt Ore,6,98.33,590,true,2025-09-21T03:56:34Z,2025-09-21 15:27:19.299645
1400,6193266625350755,Cobalt Ore,5,110,550,false,2025-09-21T03:55:57Z,2025-09-21 15:27:19.300071
1401,8726479488489544,Cobalt Ore,6,96.67,580,true,2025-09-21T03:55:40Z,2025-09-21 15:27:19.904891
1402,14074588366242121,Cobalt Ore,2,90,180,true,2025-09-21T03:55:16Z,2025-09-21 15:27:19.905616
1403,10978288762357757,Cobalt Ore,6,83.33,500,true,2025-09-21T03:55:07Z,2025-09-21 15:27:19.905937
1404,9008063940526545,Cobalt Ore,6,93.33,560,true,2025-09-21T03:54:48Z,2025-09-21 15:27:19.906193
1405,12948688456910739,Cobalt Ore,6,91.67,550,true,2025-09-21T03:54:45Z,2025-09-21 15:27:19.906422
1406,10696797013344323,Cobalt Ore,6,66.67,400,true,2025-09-21T03:52:34Z,2025-09-21 15:27:19.906678
1407,6193335955947641,Cobalt Ore,5,74.8,374,true,2025-09-21T03:52:22Z,2025-09-21 15:27:19.906915
1408,12948688456910738,Cobalt Ore,6,75,450,true,2025-09-21T03:52:00Z,2025-09-21 15:27:19.907172
1409,7882187334549804,Cobalt Ore,2,55,110,true,2025-09-21T03:51:19Z,2025-09-21 15:27:19.907674
1410,7600632899305926,Cobalt Ore,5,55,275,true,2025-09-21T03:50:38Z,2025-09-21 15:27:19.907964
1411,9289481507831982,Cobalt Ore,5,75,375,true,2025-09-21T03:50:01Z,2025-09-21 15:27:19.908264
1412,14918925847758718,Cobalt Ore,3,75,225,true,2025-09-21T03:49:39Z,2025-09-21 15:27:19.908563
1413,9008021041776727,Cobalt Ore,6,77.5,465,true,2025-09-21T03:49:29Z,2025-09-21 15:27:19.909087
1414,10696811730502447,Cobalt Ore,6,71.67,430,true,2025-09-21T03:46:31Z,2025-09-21 15:27:19.909367
1415,6756206174863997,Cobalt Ore,6,75,450,true,2025-09-21T03:46:27Z,2025-09-21 15:27:19.909633
1416,7600715384553929,Cobalt Ore,5,80,400,true,2025-09-21T03:46:26Z,2025-09-21 15:27:19.909870
1417,7600642471625910,Cobalt Ore,6,75,450,true,2025-09-21T03:46:23Z,2025-09-21 15:27:19.910104
1418,7319234024439871,Cobalt Ore,5,74,370,true,2025-09-21T03:46:14Z,2025-09-21 15:27:19.910345
1419,9008087346249941,Cobalt Ore,6,83.33,500,true,2025-09-21T03:45:48Z,2025-09-21 15:27:19.910607
1420,9008087346249942,Cobalt Ore,6,83.33,500,true,2025-09-21T03:45:45Z,2025-09-21 15:27:19.910879
1421,7319234024439871,Cobalt Ore,5,92,460,true,2025-09-21T03:45:11Z,2025-09-21 15:27:19.911158
1422,5348797027387601,Cobalt Ore,6,78.33,470,true,2025-09-21T03:44:14Z,2025-09-21 15:27:19.911421
1423,15200539740145450,Cobalt Ore,5,78,390,true,2025-09-21T03:42:15Z,2025-09-21 15:27:19.911867
1424,14919064742592687,Cobalt Ore,1,10599,10599,true,2025-09-21T03:35:07Z,2025-09-21 15:27:19.912164
1425,1689714153489472,Cobalt Ore,6,49.83,299,true,2025-09-21T03:33:33Z,2025-09-21 15:27:19.912417
1426,5630373513659215,Cobalt Ore,6,49.83,299,true,2025-09-21T03:32:32Z,2025-09-21 15:27:19.912787
1427,9008090219152549,Cobalt Ore,6,50,300,true,2025-09-21T03:32:24Z,2025-09-21 15:27:19.913225
1428,9008090219152550,Cobalt Ore,6,50,300,true,2025-09-21T03:32:20Z,2025-09-21 15:27:19.913551
1429,4222892429082741,Cobalt Ore,6,50,300,true,2025-09-21T03:32:17Z,2025-09-21 15:27:19.913867
1430,3378590677925986,Cobalt Ore,6,80,480,true,2025-09-21T03:30:16Z,2025-09-21 15:27:19.914175
1431,3378590677925987,Cobalt Ore,6,80,480,true,2025-09-21T03:30:11Z,2025-09-21 15:27:19.914487
1432,6193328975839640,Cobalt Ore,3,50,150,true,2025-09-21T03:30:10Z,2025-09-21 15:27:19.914849
1433,27585316228433093,Cobalt Ore,1,50,50,true,2025-09-21T03:28:09Z,2025-09-21 15:27:19.915106
1434,8726580551680002,Cobalt Ore,6,79.17,475,true,2025-09-21T03:28:03Z,2025-09-21 15:27:19.915349
1435,3941457090773695,Cobalt Ore,5,76.8,384,true,2025-09-21T03:27:59Z,2025-09-21 15:27:19.915651
1436,3659991797270691,Cobalt Ore,5,79.8,399,true,2025-09-21T03:27:14Z,2025-09-21 15:27:19.915953
1437,12948734941201295,Cobalt Ore,5,66.6,333,true,2025-09-21T03:25:37Z,2025-09-21 15:27:19.916368
1438,3660065627046663,Cobalt Ore,5,68,340,true,2025-09-21T03:23:38Z,2025-09-21 15:27:19.916718
1439,39970226947031997,Cobalt Ore,3,136.67,410,false,2025-09-21T03:23:35Z,2025-09-21 15:27:19.917087
1440,3097108981940361,Cobalt Ore,5,68.4,342,true,2025-09-21T03:23:32Z,2025-09-21 15:27:19.917431
1441,10978302744330263,Cobalt Ore,6,68.33,410,true,2025-09-21T03:23:18Z,2025-09-21 15:27:19.917796
1442,12104313727418446,Cobalt Ore,6,68.33,410,true,2025-09-21T03:23:17Z,2025-09-21 15:27:19.918279
1443,14918924239966565,Cobalt Ore,6,68.33,410,true,2025-09-21T03:23:13Z,2025-09-21 15:27:19.918623
1444,39970226947031998,Cobalt Ore,6,68.33,410,true,2025-09-21T03:23:08Z,2025-09-21 15:27:19.918925
1445,16044964380410199,Cobalt Ore,6,50,300,true,2025-09-21T03:20:38Z,2025-09-21 15:27:19.919220
1446,15482011342733966,Cobalt Ore,6,58.33,350,true,2025-09-21T03:20:37Z,2025-09-21 15:27:19.919550
1447,3378533808341990,Cobalt Ore,6,63.33,380,true,2025-09-21T03:20:15Z,2025-09-21 15:27:19.919879
1448,4223011097936016,Cobalt Ore,4,58.25,233,true,2025-09-21T03:20:14Z,2025-09-21 15:27:19.920187
1449,4785860495279503,Cobalt Ore,5,60,300,true,2025-09-21T03:19:53Z,2025-09-21 15:27:19.920492
1450,9008078923696148,Cobalt Ore,6,63.83,383,true,2025-09-21T03:19:21Z,2025-09-21 15:27:19.920796
1451,9008090159383115,Cobalt Ore,6,60.83,365,true,2025-09-21T03:18:54Z,2025-09-21 15:27:20.524431
1452,9008090159383116,Cobalt Ore,6,60.83,365,true,2025-09-21T03:18:51Z,2025-09-21 15:27:20.524972
1453,2534165687699674,Cobalt Ore,5,37.6,188,true,2025-09-21T03:15:12Z,2025-09-21 15:27:20.525429
1454,7319158778037872,Cobalt Ore,6,1667.17,10003,true,2025-09-21T03:14:37Z,2025-09-21 15:27:20.525822
1455,27866811489453597,Cobalt Ore,5,49,245,true,2025-09-21T03:12:58Z,2025-09-21 15:27:20.526283
1456,6193340373861179,Cobalt Ore,5,48.8,244,true,2025-09-21T03:12:57Z,2025-09-21 15:27:20.526693
1457,14074600279115711,Cobalt Ore,4,49.75,199,true,2025-09-21T03:12:52Z,2025-09-21 15:27:20.527119
1458,8445054633902666,Cobalt Ore,6,50,300,true,2025-09-21T03:12:43Z,2025-09-21 15:27:20.527494
1459,8445054633902665,Cobalt Ore,6,50,300,true,2025-09-21T03:12:38Z,2025-09-21 15:27:20.527894
1460,2534103547707395,Cobalt Ore,2,55,110,true,2025-09-21T03:11:45Z,2025-09-21 15:27:20.528673
1461,16044947457771305,Cobalt Ore,6,58,348,true,2025-09-21T03:11:37Z,2025-09-21 15:27:20.529069
1462,5911865390334510,Cobalt Ore,6,45.83,275,true,2025-09-21T03:10:59Z,2025-09-21 15:27:20.529502
1463,5911865390334509,Cobalt Ore,6,45.83,275,true,2025-09-21T03:10:54Z,2025-09-21 15:27:20.529911
1464,4223011097936016,Cobalt Ore,5,59,295,true,2025-09-21T03:10:38Z,2025-09-21 15:27:20.530281
1465,6474805391918822,Cobalt Ore,2,50,100,true,2025-09-21T03:10:34Z,2025-09-21 15:27:20.530636
1466,2815572856210259,Cobalt Ore,6,65,390,true,2025-09-21T03:10:07Z,2025-09-21 15:27:20.530983
1467,2815572856210260,Cobalt Ore,6,65,390,true,2025-09-21T03:10:02Z,2025-09-21 15:27:20.531323
1468,10415323108738567,Cobalt Ore,6,55.5,333,true,2025-09-21T03:08:54Z,2025-09-21 15:27:20.531660
1469,4785860495279503,Cobalt Ore,5,60,300,true,2025-09-21T03:08:15Z,2025-09-21 15:27:20.532024
1470,14074639703540105,Cobalt Ore,6,64.17,385,true,2025-09-21T03:07:45Z,2025-09-21 15:27:20.532454
